benefit_month,county,program_type,cases,recipients,children,adults,payments,avg_payment_per_case,avg_payment_per_recipient
2024-07-01,Brown,TANF State Program,1,3,1,2,429.16,376.54,124.87
2024-07-01,Burleson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Burnet,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Caldwell,TANF State Program,1,3,2,1,262.39,230.21,76.35
2024-07-01,Calhoun,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Callahan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Cameron,TANF State Program,6,17,8,9,1865.63,327.37,108.57
2024-07-01,Camp,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Carson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Cass,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Castro,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Chambers,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Cherokee,TANF State Program,2,7,3,3,821.63,360.44,119.53
2024-07-01,Childress,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Clay,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Cochran,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Coke,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Coleman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Collin,TANF State Program,7,24,18,6,2126.9,311.02,88.41
2024-07-01,Collingsworth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Colorado,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Comal,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Comanche,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Concho,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Cooke,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Coryell,TANF State Program,1,3,1,2,415.82,364.83,120.99
2024-07-01,Cottle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Crane,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Crockett,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Crosby,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Culberson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Dallam,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Dallas,TANF State Program,19,71,34,37,7002.21,361.39,98.58
2024-07-01,Dawson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Deaf Smith,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Delta,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Denton,TANF State Program,7,22,11,10,2456.0,359.14,112.83
2024-07-01,Dewitt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Dickens,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Dimmit,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,Donley,TANF State Program,1,3,1,2,429.16,376.54,124.87
2024-07-01,Duval,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,Eastland,TANF State Program,1,3,1,2,183.45,160.95,53.38
2024-07-01,Ector,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Edwards,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,El Paso,TANF State Program,13,53,29,23,5241.1,418.04,99.45
2024-07-01,Ellis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Erath,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Falls,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Fannin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Fayette,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Fisher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Floyd,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Foard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Fort Bend,TANF State Program,6,18,11,7,1072.9,188.27,58.53
2024-07-01,Franklin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Freestone,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Frio,TANF State Program,1,1,0,1,163.44,143.4,142.66
2024-07-01,Gaines,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Galveston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Garza,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Gillespie,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Glasscock,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Goliad,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Gonzales,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Gray,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Grayson,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,Gregg,TANF State Program,2,5,2,2,563.69,247.29,123.01
2024-07-01,Grimes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Guadalupe,TANF State Program,3,7,6,1,720.46,210.7,104.81
2024-07-01,Hale,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,Hall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hamilton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hansford,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hardeman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hardin,TANF State Program,1,2,2,0,193.46,169.73,84.43
2024-07-01,Harris,TANF State Program,22,84,45,38,8376.41,386.8,100.16
2024-07-01,Harrison,TANF State Program,1,5,2,2,448.06,393.12,97.78
2024-07-01,Hartley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Haskell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hays,TANF State Program,2,11,7,5,1032.88,453.11,90.16
2024-07-01,Hemphill,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Henderson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hidalgo,TANF State Program,14,56,35,21,5047.64,369.06,89.92
2024-07-01,Hill,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hockley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hood,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hopkins,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Houston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Howard,TANF State Program,1,5,2,2,317.98,278.99,69.39
2024-07-01,Hudspeth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Hunt,TANF State Program,1,6,3,2,559.24,490.67,97.63
2024-07-01,Hutchinson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Irion,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jack,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jackson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jasper,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jeff Davis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jefferson,TANF State Program,2,7,6,1,605.94,265.82,88.15
2024-07-01,Jim Hogg,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jim Wells,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Johnson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Jones,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Karnes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kaufman,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Kendall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kenedy,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kent,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kerr,TANF State Program,1,3,1,2,429.16,376.54,124.87
2024-07-01,Kimble,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,King,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kinney,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Kleberg,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,Knox,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,La Salle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lamar,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Lamb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lampasas,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lavaca,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lee,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Leon,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Liberty,TANF State Program,1,5,3,1,235.7,206.8,51.44
2024-07-01,Limestone,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lipscomb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Live Oak,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Llano,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Loving,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Lubbock,TANF State Program,2,19,15,5,1573.22,690.15,80.78
2024-07-01,Lynn,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Madison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Marion,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Martin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Mason,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Matagorda,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Maverick,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Mcculloch,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Mclennan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Mcmullen,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Medina,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Menard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Midland,TANF State Program,1,5,2,2,433.61,380.44,94.62
2024-07-01,Milam,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Mills,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Mitchell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Montague,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Montgomery,TANF State Program,3,14,9,5,1069.57,312.8,77.8
2024-07-01,Moore,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Morris,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Motley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Nacogdoches,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Navarro,TANF State Program,1,5,2,2,482.53,423.36,105.3
2024-07-01,Newton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Nolan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Nueces,TANF State Program,10,32,18,14,3200.91,312.05,99.79
2024-07-01,Ochiltree,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Oldham,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Orange,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Palo Pinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Panola,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Parker,TANF State Program,3,14,7,7,1470.93,430.19,107.0
2024-07-01,Parmer,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Pecos,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Polk,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Potter,TANF State Program,1,5,3,1,471.41,413.6,102.87
2024-07-01,Presidio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Rains,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Randall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Reagan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Real,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Red River,TANF State Program,1,5,2,2,448.06,393.12,97.78
2024-07-01,Reeves,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Refugio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Roberts,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Robertson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Rockwall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Runnels,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Rusk,TANF State Program,1,3,1,2,429.16,376.54,124.87
2024-07-01,Sabine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,San Jacinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,San Juneine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,San Patricio,TANF State Program,1,3,2,1,392.47,344.35,114.19
2024-07-01,San Saba,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Schleicher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Scurry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Shackelford,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Shelby,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Sherman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Smith,TANF State Program,1,3,1,2,429.16,376.54,124.87
2024-07-01,Somervell,TANF State Program,1,2,1,1,339.1,297.52,148.0
2024-07-01,Starr,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Stephens,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Sterling,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Stonewall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Sutton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Swisher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Tarrant,TANF State Program,19,73,36,37,6903.26,356.28,94.15
2024-07-01,Taylor,TANF State Program,2,11,7,5,1045.11,458.48,91.23
2024-07-01,Terrell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Terry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Throckmorton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Titus,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Tom Green,TANF State Program,2,7,2,5,858.32,376.54,124.87
2024-07-01,Travis,TANF State Program,17,61,26,35,6812.09,398.45,112.19
2024-07-01,Trinity,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Tyler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Upshur,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Upton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Uvalde,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Val Verde,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Van Zandt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Victoria,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Walker,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Waller,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Ward,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Washington,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Webb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Wharton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Wheeler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Wichita,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Wilbarger,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Willacy,TANF State Program,1,6,3,2,559.24,490.67,97.63
2024-07-01,Williamson,TANF State Program,3,10,6,5,1105.14,323.21,107.19
2024-07-01,Wilson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Winkler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Wise,TANF State Program,1,7,5,2,613.72,538.47,89.29
2024-07-01,Wood,TANF State Program,1,5,3,1,471.41,413.6,102.87
2024-07-01,Yoakum,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Young,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Zapata,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-07-01,Zavala,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-08-01,Anderson,TANF Basic,13,23,19,5,2583.63,197.11,111.53
2024-08-01,Andrews,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Angelina,TANF Basic,24,54,44,10,5170.36,215.16,95.66
2024-08-01,Aransas,TANF Basic,13,29,22,7,2986.44,227.84,104.13
2024-08-01,Archer,TANF Basic,1,1,1,0,125.3,114.71,113.59
2024-08-01,Armstrong,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Atascosa,TANF Basic,24,66,55,11,5728.5,238.38,86.55
2024-08-01,Austin,TANF Basic,2,3,2,1,441.13,201.93,133.3
2024-08-01,Bailey,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Bandera,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Bastrop,TANF Basic,23,44,33,11,5095.8,222.15,115.49
2024-08-01,Baylor,TANF Basic,7,17,14,2,1471.48,224.52,88.93
2024-08-01,Bee,TANF Basic,16,43,34,9,4115.16,251.16,95.66
2024-08-01,Bell,TANF Basic,203,500,362,140,52111.57,256.49,104.29
2024-08-01,Bexar,TANF Basic,570,1427,1108,322,140418.76,246.27,98.37
2024-08-01,Blanco,TANF Basic,1,2,1,1,315.83,289.14,143.16
2024-08-01,Borden,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Bosque,TANF Basic,2,2,1,1,277.52,127.03,125.79
2024-08-01,Bowie,TANF Basic,33,63,54,9,6547.6,199.81,104.14
2024-08-01,Brazoria,TANF Basic,46,82,67,15,8639.35,188.32,105.84
2024-08-01,Brazos,TANF Basic,51,125,101,24,11960.27,232.97,95.95
2024-08-01,Brewster,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Briscoe,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Brooks,TANF Basic,7,11,8,3,1101.79,168.11,99.88
2024-08-01,Brown,TANF Basic,15,31,21,10,3359.23,219.67,108.76
2024-08-01,Burleson,TANF Basic,3,6,4,1,512.58,156.42,92.94
2024-08-01,Burnet,TANF Basic,3,4,4,0,430.78,131.46,97.63
2024-08-01,Caldwell,TANF Basic,5,8,7,1,902.97,165.33,116.94
2024-08-01,Calhoun,TANF Basic,3,8,8,0,792.17,241.74,102.59
2024-08-01,Callahan,TANF Basic,2,3,2,1,441.13,201.93,133.3
2024-08-01,Cameron,TANF Basic,402,991,894,93,86050.78,214.07,86.87
2024-08-01,Camp,TANF Basic,3,6,4,1,575.75,175.7,104.39
2024-08-01,Carson,TANF Basic,3,6,4,1,621.31,189.6,112.65
2024-08-01,Cass,TANF Basic,8,17,13,3,1578.13,206.4,95.38
2024-08-01,Castro,TANF Basic,1,4,4,0,300.3,274.92,68.06
2024-08-01,Chambers,TANF Basic,5,8,5,2,925.76,169.51,119.89
2024-08-01,Cherokee,TANF Basic,17,44,37,7,4436.17,253.83,100.54
2024-08-01,Childress,TANF Basic,2,3,2,1,441.13,201.93,133.3
2024-08-01,Clay,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Cochran,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Coke,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Coleman,TANF Basic,2,6,4,1,660.66,302.42,119.79
2024-08-01,Collin,TANF Basic,131,318,238,80,32405.6,247.23,102.01
2024-08-01,Collingsworth,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Colorado,TANF Basic,1,3,2,1,246.45,225.63,74.47
2024-08-01,Comal,TANF Basic,13,33,26,7,3189.41,243.32,96.38
2024-08-01,Comanche,TANF Basic,3,7,5,1,689.66,210.46,104.2
2024-08-01,Concho,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Cooke,TANF Basic,11,31,23,8,2690.28,246.29,87.1
2024-08-01,Coryell,TANF Basic,17,36,27,9,3937.05,225.27,108.16
2024-08-01,Cottle,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Crane,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Crockett,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Crosby,TANF Basic,1,4,4,0,300.3,274.92,68.06
2024-08-01,Culberson,TANF Basic,1,1,1,0,125.3,114.71,113.59
2024-08-01,Dallam,TANF Basic,1,3,2,1,365.54,334.65,110.46
2024-08-01,Dallas,TANF Basic,797,2046,1566,485,202875.19,254.43,99.15
2024-08-01,Dawson,TANF Basic,7,20,15,5,1764.53,269.24,88.87
2024-08-01,Deaf Smith,TANF Basic,9,20,16,3,1809.06,207.02,91.11
2024-08-01,Delta,TANF Basic,2,8,7,1,667.91,305.74,86.5
2024-08-01,Denton,TANF Basic,99,257,202,55,25392.02,255.45,98.8
2024-08-01,Dewitt,TANF Basic,3,9,8,1,650.31,198.45,73.69
2024-08-01,Dickens,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Dimmit,TANF Basic,2,3,2,1,441.13,201.93,133.3
2024-08-01,Donley,TANF Basic,1,3,3,0,251.63,230.37,76.04
2024-08-01,Duval,TANF Basic,5,15,10,6,1569.85,287.44,101.65
2024-08-01,Eastland,TANF Basic,5,12,11,1,1108.01,202.88,91.32
2024-08-01,Ector,TANF Basic,50,121,95,26,11859.83,236.04,97.74
2024-08-01,Edwards,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,El Paso,TANF Basic,340,838,662,177,82665.66,243.34,98.61
2024-08-01,Ellis,TANF Basic,33,76,63,13,7378.09,225.15,96.94
2024-08-01,Erath,TANF Basic,11,21,18,3,2176.67,199.27,103.86
2024-08-01,Falls,TANF Basic,4,13,9,5,1198.1,274.21,90.51
2024-08-01,Fannin,TANF Basic,13,25,19,7,2734.81,208.64,107.79
2024-08-01,Fayette,TANF Basic,2,7,4,2,540.54,247.43,81.67
2024-08-01,Fisher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Floyd,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Foard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Fort Bend,TANF Basic,70,156,117,39,15822.77,226.34,101.73
2024-08-01,Franklin,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Freestone,TANF Basic,9,26,21,6,2235.69,255.85,84.45
2024-08-01,Frio,TANF Basic,9,18,14,3,1841.16,210.7,104.32
2024-08-01,Gaines,TANF Basic,2,3,3,0,305.48,139.83,92.31
2024-08-01,Galveston,TANF Basic,68,131,110,21,13369.62,197.42,101.85
2024-08-01,Garza,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Gillespie,TANF Basic,3,9,8,1,690.69,210.78,78.27
2024-08-01,Glasscock,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Goliad,TANF Basic,5,11,8,3,978.57,179.17,88.71
2024-08-01,Gonzales,TANF Basic,3,12,9,3,1303.72,397.85,107.44
2024-08-01,Gray,TANF Basic,4,8,5,2,931.97,213.3,120.7
2024-08-01,Grayson,TANF Basic,32,68,53,16,6699.82,211.51,97.96
2024-08-01,Gregg,TANF Basic,33,64,47,17,6701.89,204.52,104.75
2024-08-01,Grimes,TANF Basic,4,11,8,3,1011.7,231.55,91.72
2024-08-01,Guadalupe,TANF Basic,28,76,55,22,8012.86,282.14,105.28
2024-08-01,Hale,TANF Basic,9,30,23,7,2578.45,295.07,86.57
2024-08-01,Hall,TANF Basic,1,2,2,0,180.18,164.95,81.67
2024-08-01,Hamilton,TANF Basic,1,1,1,0,125.3,114.71,113.59
2024-08-01,Hansford,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Hardeman,TANF Basic,3,6,5,0,485.66,148.21,88.06
2024-08-01,Hardin,TANF Basic,10,18,13,5,2044.12,207.93,115.82
2024-08-01,Harris,TANF Basic,1023,2391,1895,499,237220.32,231.78,99.19
2024-08-01,Harrison,TANF Basic,19,42,32,10,4315.02,232.38,102.94
2024-08-01,Hartley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Haskell,TANF Basic,2,3,3,0,305.48,139.83,92.31
2024-08-01,Hays,TANF Basic,29,78,54,25,7742.59,262.53,98.86
2024-08-01,Hemphill,TANF Basic,1,1,1,0,125.3,114.71,113.59
2024-08-01,Henderson,TANF Basic,26,55,39,16,5931.47,226.26,107.54
2024-08-01,Hidalgo,TANF Basic,1148,3230,3021,191,255905.26,222.91,79.23
2024-08-01,Hill,TANF Basic,10,24,19,6,2386.88,242.8,98.36
2024-08-01,Hockley,TANF Basic,5,14,11,3,1156.68,211.79,80.66
2024-08-01,Hood,TANF Basic,11,20,16,3,2267.79,207.62,114.22
2024-08-01,Hopkins,TANF Basic,13,40,32,8,3905.99,297.99,98.36
2024-08-01,Houston,TANF Basic,10,23,21,2,2093.82,212.99,90.39
2024-08-01,Howard,TANF Basic,4,13,11,2,1230.2,281.56,92.94
2024-08-01,Hudspeth,TANF Basic,1,2,1,1,315.83,289.14,143.16
2024-08-01,Hunt,TANF Basic,24,68,55,14,5709.86,237.61,83.49
2024-08-01,Hutchinson,TANF Basic,8,19,15,3,1757.28,229.83,93.71
2024-08-01,Irion,TANF Basic,1,2,2,0,180.18,164.95,81.67
2024-08-01,Jack,TANF Basic,2,4,2,2,517.76,237.0,117.34
2024-08-01,Jackson,TANF Basic,2,2,2,0,250.6,114.71,113.59
2024-08-01,Jasper,TANF Basic,15,31,24,7,3353.02,219.26,108.56
2024-08-01,Jeff Davis,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-08-01,Jefferson,TANF Basic,128,319,245,74,30938.27,242.08,97.05
2024-08-01,Jim Hogg,TANF Basic,1,1,1,0,125.3,114.71,113.59
2024-08-01,Jim Wells,TANF Basic,15,44,37,7,3913.23,255.9,88.69
